0.133	4.91827e-06	4.24829e-06
0.134	4.69802e-06	6.84385e-06
0.135	5.65814e-06	8.18655e-06
0.136	3.83298e-06	5.07099e-06
0.137	-6.31369e-08	7.51218e-06
0.138	4.56053e-06	9.44287e-06
0.139	2.84916e-06	5.89795e-06
0.14	2.45361e-06	6.31548e-06
0.141	4.65967e-06	6.40811e-06
0.142	4.52584e-06	9.87555e-06
0.143	2.95412e-06	7.63888e-06
0.144	5.98054e-06	8.63423e-06
0.145	4.1704e-06	7.68995e-06
0.146	3.28587e-06	8.08694e-06
0.147	7.18051e-06	8.25048e-06
0.148	6.08218e-06	6.90197e-06
0.149	1.29237e-06	1.01739e-05
0.15	5.56462e-06	1.12216e-05
0.151	1.30734e-06	8.438e-06
0.152	5.8657e-07	9.71014e-06
0.153	5.36163e-06	8.60824e-06
0.154	5.56067e-06	9.05073e-06
0.155	1.31906e-06	9.30676e-06
0.156	5.08936e-06	1.20699e-05
0.157	2.8267e-06	1.02383e-05
0.158	4.04021e-06	8.55275e-06
0.159	7.3481e-06	1.25988e-05
0.16	5.54888e-06	9.91851e-06
0.161	2.30889e-06	1.06507e-05
0.162	3.27646e-06	1.11255e-05
0.163	5.29491e-06	9.03957e-06
0.164	3.07907e-06	1.11172e-05
0.165	6.24485e-06	1.16843e-05
0.166	6.83877e-06	1.17092e-05
0.167	3.02897e-06	1.19834e-05
0.168	7.26869e-06	1.25955e-05
0.169	4.59258e-06	1.24831e-05
0.17	5.5294e-06	1.33907e-05
0.171	5.79073e-06	1.38359e-05
0.172	4.12736e-06	1.24636e-05
0.173	3.28053e-06	1.41646e-05
0.174	8.12087e-06	1.34996e-05
0.175	5.96463e-06	1.25408e-05
0.176	5.46937e-06	1.46906e-05
0.177	8.7009e-06	1.56946e-05
0.178	5.66659e-06	1.46989e-05
0.179	2.62584e-06	1.3703e-05
0.18	5.08694e-06	1.64111e-05
0.181	5.35062e-06	1.46856e-05
0.182	5.45984e-06	1.64268e-05
0.183	9.19783e-06	1.70179e-05
0.184	5.1162e-06	1.46758e-05
0.185	5.87292e-06	1.77465e-05
0.186	7.97823e-06	1.69667e-05
0.187	4.64295e-06	1.50901e-05
0.188	4.27253e-06	1.63769e-05
0.189	6.05064e-06	1.7754e-05
0.19	5.91501e-06	2.07872e-05
0.191	4.21945e-06	1.76771e-05
0.192	9.06798e-06	2.00513e-05
0.193	5.65955e-06	1.81717e-05
0.194	4.984e-06	1.81433e-05
0.195	8.81852e-06	2.00409e-05
0.196	4.95119e-06	1.98785e-05
0.197	8.5284e-06	2.00287e-05
0.198	7.62735e-06	2.17274e-05
0.199	6.81131e-06	2.03907e-05
0.2	3.85533e-06	2.11349e-05
0.201	9.43344e-06	2.13691e-05
0.202	6.80609e-06	2.08246e-05
0.203	8.51822e-06	2.13307e-05
0.204	9.40866e-06	2.39728e-05
0.205	5.99392e-06	2.38295e-05
0.206	5.89052e-06	2.3391e-05
0.207	1.00482e-05	2.53021e-05
0.208	6.91918e-06	2.47366e-05
0.209	6.80605e-06	2.56001e-05
0.21	1.04045e-05	2.61853e-05
0.211	9.11781e-06	2.56972e-05
0.212	6.18339e-06	2.77446e-05
0.213	9.06115e-06	2.61289e-05
0.214	8.52588e-06	2.56723e-05
0.215	7.85448e-06	2.69465e-05
0.216	9.96045e-06	2.74691e-05
0.217	9.95242e-06	2.8337e-05
0.218	6.58181e-06	2.68931e-05
0.219	1.04751e-05	2.92272e-05
0.22	6.93305e-06	2.86444e-05
0.221	7.69655e-06	3.12812e-05
0.222	1.04648e-05	3.18316e-05
0.223	9.95673e-06	3.05079e-05
0.224	7.72639e-06	3.21507e-05
0.225	1.32328e-05	3.36843e-05
0.226	6.55917e-06	3.16676e-05
0.227	9.81376e-06	3.4409e-05
0.228	1.0197e-05	3.3991e-05
0.229	1.0714e-05	3.53151e-05
0.23	7.67673e-06	3.649e-05
0.231	9.86457e-06	3.74501e-05
0.232	1.16511e-05	3.66568e-05
0.233	8.44333e-06	3.95611e-05
0.234	1.21764e-05	3.97179e-05
0.235	1.04387e-05	4.09473e-05
0.236	9.69017e-06	3.87452e-05
0.237	1.12617e-05	4.18501e-05
0.238	1.34641e-05	4.28108e-05
0.239	8.19814e-06	4.38921e-05
0.24	1.19948e-05	4.40516e-05
0.241	1.2677e-05	4.27778e-05
0.242	9.30068e-06	4.5675e-05
0.243	1.35079e-05	4.84564e-05
0.244	1.18176e-05	4.83854e-05
0.245	1.09542e-05	4.83492e-05
0.246	1.33121e-05	5.06189e-05
0.247	1.05025e-05	5.00668e-05
0.248	9.76266e-06	5.13381e-05
0.249	1.06653e-05	5.35467e-05
0.25	1.07316e-05	5.13788e-05
0.251	1.06399e-05	5.35456e-05
0.252	1.19959e-05	5.53391e-05
0.253	1.08774e-05	5.52921e-05
0.254	9.83211e-06	5.65506e-05
0.255	1.14081e-05	5.66168e-05
0.256	1.22836e-05	5.79559e-05
0.257	8.49653e-06	6.04017e-05
0.258	1.43198e-05	6.19486e-05
0.259	1.32102e-05	6.14679e-05
0.26	1.19936e-05	6.35875e-05
0.261	1.37232e-05	6.49625e-05
0.262	1.31885e-05	6.66766e-05
0.263	1.10573e-05	6.48506e-05
0.264	1.58057e-05	6.8523e-05
0.265	1.37476e-05	7.01731e-05
0.266	1.20264e-05	7.09691e-05
0.267	1.45503e-05	7.23775e-05
0.268	1.48817e-05	7.15232e-05
0.269	1.33433e-05	7.53658e-05
0.27	1.71152e-05	7.68265e-05
0.271	1.64531e-05	7.63646e-05
0.272	1.24566e-05	7.88016e-05
0.273	1.81241e-05	8.33809e-05
0.274	1.38536e-05	8.32016e-05
0.275	1.48662e-05	8.41124e-05
0.276	1.83033e-05	8.81639e-05
0.277	1.58624e-05	8.45883e-05
0.278	1.56825e-05	8.8488e-05
0.279	1.49531e-05	9.0628e-05
0.28	1.36865e-05	9.23114e-05
0.281	1.32777e-05	9.35966e-05
0.282	1.8275e-05	9.72795e-05
0.283	1.43651e-05	9.6247e-05
0.284	1.4546e-05	9.97277e-05
0.285	1.94474e-05	0.000102538
0.286	1.91163e-05	0.000103393
0.287	1.61929e-05	0.000104572
0.288	1.91973e-05	0.00010904
0.289	1.72851e-05	0.000109394
0.29	1.85767e-05	0.000112921
0.291	2.15724e-05	0.00011652
0.292	1.75858e-05	0.000116787
0.293	1.56702e-05	0.000119311
0.294	2.04148e-05	0.000122549
0.295	2.00617e-05	0.000124271
0.296	1.84133e-05	0.000125938
0.297	2.15305e-05	0.000132147
0.298	1.92577e-05	0.00013292
0.299	1.88509e-05	0.000138546
0.3	2.19298e-05	0.000138241
0.301	2.14392e-05	0.000140826
0.302	2.01482e-05	0.000144244
0.303	2.53961e-05	0.00014707
0.304	2.30147e-05	0.000151311
0.305	2.03096e-05	0.000152934
0.306	2.44964e-05	0.000157885
0.307	2.53777e-05	0.00015879
0.308	2.46514e-05	0.000165272
0.309	2.86984e-05	0.000167613
0.31	2.52803e-05	0.00017181
0.311	2.35023e-05	0.000174775
0.312	2.60324e-05	0.000177052
0.313	2.74812e-05	0.000184058
0.314	2.8833e-05	0.000187588
0.315	2.89583e-05	0.000193671
0.316	2.89447e-05	0.00019671
0.317	2.93399e-05	0.000200199
0.318	3.06429e-05	0.0002072
0.319	3.09444e-05	0.000208081
0.32	2.85046e-05	0.000212754
0.321	3.35416e-05	0.000220346
0.322	3.32845e-05	0.000222506
0.323	3.19187e-05	0.000230263
0.324	3.8016e-05	0.00023486
0.325	3.6163e-05	0.000239992
0.326	3.30356e-05	0.00024507
0.327	3.76528e-05	0.000252644
0.328	3.78498e-05	0.000258731
0.329	3.566e-05	0.00026298
0.33	4.13247e-05	0.00026973
0.331	3.92491e-05	0.000277457
0.332	4.0001e-05	0.000285303
0.333	4.45502e-05	0.000291138
0.334	4.36852e-05	0.000297613
0.335	4.28458e-05	0.000305392
0.336	4.76458e-05	0.000311672
0.337	4.72449e-05	0.000320338
0.338	4.72898e-05	0.000327286
0.339	5.1439e-05	0.000339182
0.34	4.95102e-05	0.000342574
0.341	5.16617e-05	0.000353951
0.342	5.59364e-05	0.000365418
0.343	5.48634e-05	0.000372753
0.344	5.63212e-05	0.000382366
0.345	5.98158e-05	0.000392931
0.346	6.27267e-05	0.000401736
0.347	6.26722e-05	0.00041389
0.348	6.73873e-05	0.000425375
0.349	6.82616e-05	0.000435831
0.35	6.8882e-05	0.000445842
0.351	7.32711e-05	0.000461655
0.352	7.49107e-05	0.000471275
0.353	7.60469e-05	0.000484347
0.354	8.01584e-05	0.00049928
0.355	7.99003e-05	0.000512293
0.356	8.42352e-05	0.000526801
0.357	9.07502e-05	0.000542704
0.358	9.10672e-05	0.000557043
0.359	9.45414e-05	0.000571081
0.36	0.000101049	0.000590022
0.361	0.000100553	0.000604328
0.362	0.000103557	0.000623122
0.363	0.000111053	0.000642104
0.364	0.000115092	0.000660507
0.365	0.000116582	0.000678369
0.366	0.000125261	0.000701742
0.367	0.000128815	0.000720993
0.368	0.000133409	0.000742893
0.369	0.000140079	0.000765748
0.37	0.000145527	0.000788985
0.371	0.000151523	0.000813983
0.372	0.000160071	0.000841258
0.373	0.000164617	0.000867931
0.374	0.000173253	0.00089738
0.375	0.000180861	0.000930259
0.376	0.000190602	0.000961492
0.377	0.000197785	0.000996089
0.378	0.000207929	0.00103428
0.379	0.000215638	0.00107411
0.38	0.00022641	0.00111624
0.381	0.0002386	0.00116408
0.382	0.000247381	0.00121307
0.383	0.000257504	0.0012708
0.384	0.00027581	0.00133321
0.385	0.000284204	0.00140042
0.386	0.000295668	0.00147601
0.387	0.000312403	0.00156267
0.388	0.000323718	0.00165908
0.389	0.000336952	0.00176557
0.39	0.000354165	0.00188698
0.391	0.00036842	0.00201955
0.392	0.000379607	0.00216719
0.393	0.000395834	0.00233023
0.394	0.000412819	0.00250113
0.395	0.00042598	0.00267837
0.396	0.000443831	0.00286058
0.397	0.000458704	0.00303529
0.398	0.000473882	0.00320003
0.399	0.000497827	0.00333735
0.4	0.000520205	0.003439
0.401	0.000547646	0.00350007
0.402	0.000582847	0.00351196
0.403	0.000621263	0.00347407
0.404	0.000660942	0.00339108
0.405	0.00071197	0.00327731
0.406	0.000760039	0.00314389
0.407	0.000812189	0.0030115
0.408	0.000865931	0.00291
0.409	0.000910597	0.00284458
0.41	0.000952068	0.00283981
0.411	0.000995678	0.00290025
0.412	0.0010243	0.00302301
0.413	0.00105314	0.00320698
0.414	0.00108453	0.00343448
0.415	0.00110654	0.00369371
0.416	0.00113146	0.00397824
0.417	0.00116341	0.00427435
0.418	0.00119455	0.00457086
0.419	0.00122581	0.00487953
0.42	0.00126752	0.00518647
0.421	0.00130979	0.0054969
0.422	0.00135701	0.00580971
0.423	0.00141175	0.00613195
0.424	0.0014661	0.00645939
0.425	0.00152791	0.00680146
0.426	0.00159383	0.0071563
0.427	0.001661	0.00752377
0.428	0.00173382	0.00791015
0.429	0.00181591	0.00831515
0.43	0.00189739	0.00874096
0.431	0.00198707	0.00918578
0.432	0.00208198	0.00965557
0.433	0.00217751	0.0101506
0.434	0.00228291	0.0106716
0.435	0.00239254	0.0112201
0.436	0.0025045	0.0117996
0.437	0.00261935	0.012406
0.438	0.0027425	0.0130441
0.439	0.00286993	0.0137184
0.44	0.00299707	0.0144244
0.441	0.00312665	0.0151626
0.442	0.003254	0.015938
0.443	0.00338291	0.0167482
0.444	0.00351097	0.0175905
0.445	0.00362355	0.0184673
0.446	0.00373405	0.0193736
0.447	0.00383173	0.0203148
0.448	0.00390745	0.0212799
0.449	0.0039559	0.0222586
0.45	0.00397778	0.023254
0.451	0.00395401	0.0242514
0.452	0.00387289	0.0252311
0.453	0.00373144	0.0261906
0.454	0.0034985	0.0270945
0.455	0.00315846	0.0279136
0.456	0.00268768	0.0286161
0.457	0.00205234	0.0291515
0.458	0.00120928	0.0294534
0.459	0.000123597	0.0294478
0.46	-0.00126261	0.0290358
0.461	-0.00302606	0.0280906
0.462	-0.00522584	0.026476
0.463	-0.00795886	0.0239991
0.464	-0.0113136	0.0204651
0.465	-0.0153873	0.0156389
0.466	-0.0203018	0.00928442
0.467	-0.0261215	0.00116774
0.468	-0.0329364	-0.00891703
0.469	-0.0407851	-0.0210891
0.47	-0.0496622	-0.0354147
0.471	-0.0595093	-0.0517618
0.472	-0.070241	-0.0699713
0.473	-0.0816458	-0.0896588
0.474	-0.0935564	-0.11042
0.475	-0.105664	-0.131727
0.476	-0.117743	-0.153057
0.477	-0.129502	-0.173834
0.478	-0.140651	-0.193557
0.479	-0.150939	-0.211725
0.48	-0.160074	-0.227902
0.481	-0.167905	-0.241692
0.482	-0.174181	-0.252841
0.483	-0.178805	-0.261113
0.484	-0.181663	-0.266376
0.485	-0.182682	-0.268531
0.486	-0.181849	-0.267618
0.487	-0.179203	-0.2637
0.488	-0.174772	-0.256854
0.489	-0.168646	-0.247283
0.49	-0.160759	-0.235209
0.491	-0.151705	-0.2208
0.492	-0.141104	-0.204246
0.493	-0.12922	-0.185727
0.494	-0.116192	-0.165382
0.495	-0.102002	-0.143378
0.496	-0.0868331	-0.119888
0.497	-0.0707385	-0.0950386
0.498	-0.0537794	-0.0691286
0.499	-0.0360317	-0.0422929
0.5	-0.0175949	-0.0148269
0.501	0.00149297	0.0129895
0.502	0.0211574	0.0408714
0.503	0.0414064	0.0685345
0.504	0.0621712	0.0955884
0.505	0.0833974	0.121791
0.506	0.105105	0.146648
0.507	0.127256	0.169751
0.508	0.149826	0.190575
0.509	0.172746	0.208713
0.51	0.196	0.223691
0.511	0.219481	0.235116
0.512	0.243032	0.242798
0.513	0.266513	0.246637
0.514	0.289738	0.246675
0.515	0.3124	0.243165
0.516	0.334354	0.236555
0.517	0.355161	0.22727
0.518	0.374632	0.21594
0.519	0.392469	0.203155
0.52	0.408336	0.189583
0.521	0.422017	0.175649
0.522	0.433234	0.161945
0.523	0.441744	0.148848
0.524	0.447375	0.136585
0.525	0.449935	0.125313
0.526	0.449254	0.115094
0.527	0.445259	0.105857
0.528	0.437856	0.097371
0.529	0.42701	0.0894921
0.53	0.412786	0.0819375
0.531	0.395232	0.0744091
0.532	0.374094	0.0667677
0.533	0.350697	0.058985
0.534	0.324292	0.0510172
0.535	0.295348	0.04304
0.536	0.264315	0.0353224
0.537	0.231325	0.0281469
0.538	0.196757	0.0216571
0.539	0.16091	0.0160844
0.54	0.124004	0.0114771
0.541	0.0862403	0.00776271
0.542	0.0478239	0.00486214
0.543	0.0090276	0.00263754
0.544	-0.0301691	0.000881436
0.545	-0.0695715	-0.000572069
0.546	-0.108928	-0.00191426
0.547	-0.148217	-0.00332269
0.548	-0.187231	-0.00490673
0.549	-0.225725	-0.00681411
0.55	-0.263477	-0.00908937
0.551	-0.300143	-0.0116312
0.552	-0.335602	-0.0144394
0.553	-0.369343	-0.0173427
0.554	-0.401076	-0.0200687
0.555	-0.430629	-0.0225131
0.556	-0.457633	-0.0245574
0.557	-0.481955	-0.0260631
0.558	-0.503442	-0.0269578
0.559	-0.521975	-0.0274318
0.56	-0.537572	-0.0274126
0.561	-0.550272	-0.0269526
0.562	-0.560033	-0.0262476
0.563	-0.566967	-0.0253435
0.564	-0.571065	-0.0241635
0.565	-0.572328	-0.0229309
0.566	-0.570767	-0.021644
0.567	-0.566322	-0.0202932
0.568	-0.558911	-0.0188886
0.569	-0.548454	-0.017631
0.57	-0.534872	-0.0163658
0.571	-0.518026	-0.0151825
0.572	-0.497898	-0.0141917
0.573	-0.474558	-0.0133412
0.574	-0.44736	-0.0126036
0.575	-0.418262	-0.0121196
0.576	-0.385961	-0.0117828
0.577	-0.351169	-0.0115586
0.578	-0.31444	-0.0114176
0.579	-0.276071	-0.0113475
0.58	-0.236545	-0.0112901
0.581	-0.196105	-0.0111961
0.582	-0.155157	-0.0110972
0.583	-0.113786	-0.010948
0.584	-0.0722635	-0.0107552
0.585	-0.0306026	-0.0105196
0.586	0.0110992	-0.0102559
0.587	0.0527028	-0.00996768
0.588	0.094334	-0.00966313
0.589	0.135694	-0.00936002
0.59	0.176852	-0.00905234
0.591	0.217568	-0.00878107
0.592	0.257667	-0.00851575
0.593	0.296767	-0.00828981
0.594	0.334683	-0.00807626
0.595	0.370871	-0.00793354
0.596	0.4051	-0.00777323
0.597	0.436838	-0.00763764
0.598	0.465874	-0.00754692
0.599	0.491899	-0.00743849
0.6	0.514836	-0.00731557
0.601	0.5345	-0.00724456
0.602	0.550956	-0.00718708
0.603	0.56423	-0.00712559
0.604	0.574317	-0.00712495
0.605	0.581377	-0.00717241
0.606	0.585427	-0.00725071
0.607	0.586473	-0.00733355
0.608	0.584565	-0.00755783
0.609	0.579687	-0.0076992
0.61	0.571717	-0.00791008
0.611	0.560634	-0.00811361
0.612	0.546351	-0.00829951
0.613	0.528806	-0.00837408
0.614	0.507896	-0.00841619
0.615	0.483842	-0.00831859
0.616	0.455963	-0.00811022
0.617	0.426164	-0.0077042
0.618	0.393279	-0.00723366
0.619	0.357949	-0.00662879
0.62	0.320683	-0.00596714
0.621	0.281907	-0.00528948
0.622	0.242044	-0.00460491
0.623	0.201383	-0.00392569
0.624	0.160196	-0.00328897
0.625	0.118734	-0.0026925
0.626	0.077127	-0.00211513
0.627	0.0355127	-0.00155981
0.628	-0.00610061	-0.00102662
0.629	-0.0476328	-0.000507839
0.63	-0.089147	3.4224e-06
0.631	-0.130391	0.00052469
0.632	-0.171461	0.00103545
0.633	-0.212064	0.00152675
0.634	-0.25204	0.00199915
0.635	-0.291124	0.0024765
0.636	-0.328917	0.00287991
0.637	-0.365115	0.0032166
0.638	-0.399301	0.00354311
0.639	-0.431104	0.00375655
0.64	-0.460193	0.00387944
0.641	-0.486331	0.00399734
0.642	-0.509357	0.00405836
0.643	-0.529123	0.00404182
0.644	-0.545722	0.0040489
0.645	-0.559125	0.00409381
0.646	-0.569387	0.00406788
0.647	-0.576604	0.00406999
0.648	-0.58083	0.00414297
0.649	-0.582075	0.00415628
0.65	-0.580362	0.00416262
0.651	-0.575675	0.00421577
0.652	-0.567905	0.00423474
0.653	-0.557064	0.00417949
0.654	-0.543014	0.00409922
0.655	-0.525698	0.00399639
0.656	-0.50502	0.00373691
0.657	-0.481176	0.00340416
0.658	-0.453461	0.00303255
0.659	-0.42383	0.00249004
0.66	-0.391103	0.00187565
0.661	-0.355935	0.00125738
0.662	-0.318797	0.00061198
0.663	-0.280156	-2.28208e-05
0.664	-0.240353	-0.000611505
0.665	-0.199848	-0.00113641
0.666	-0.158744	-0.00160794
0.667	-0.1174	-0.00201694
0.668	-0.0758585	-0.00235642
0.669	-0.0343031	-0.00264759
0.67	0.00722262	-0.00288011
0.671	0.0487489	-0.00307183
0.672	0.0901754	-0.0032187
0.673	0.131401	-0.00332759
0.674	0.172349	-0.00341774
0.675	0.212893	-0.00347105
0.676	0.252764	-0.0034949
0.677	0.291703	-0.00349931
0.678	0.329466	-0.00349667
0.679	0.365483	-0.00343103
0.68	0.399512	-0.00334948
0.681	0.431195	-0.00327567
0.682	0.460124	-0.00315339
0.683	0.486053	-0.0030047
0.684	0.508928	-0.00292214
0.685	0.528605	-0.00284797
0.686	0.54506	-0.00275583
0.687	0.558362	-0.00278174
0.688	0.568545	-0.00287822
0.689	0.575705	-0.002984
0.69	0.579865	-0.00317487
0.691	0.581043	-0.00349315
0.692	0.579285	-0.00380921
0.693	0.574555	-0.00416145
0.694	0.566768	-0.00457089
0.695	0.555877	-0.00498816
0.696	0.541823	-0.00529168
0.697	0.524469	-0.00555399
0.698	0.503804	-0.00574604
0.699	0.479988	-0.00569791
0.7	0.452363	-0.00552664
0.701	0.42283	-0.00518933
0.702	0.390127	-0.00466691
0.703	0.355066	-0.00402426
0.704	0.318055	-0.00334409
0.705	0.279523	-0.00262885
0.706	0.239829	-0.00191636
0.707	0.199389	-0.00125392
0.708	0.158403	-0.000665211
0.709	0.117096	-0.000127767
0.71	0.0756177	0.000340355
0.711	0.0340983	0.000752041
0.712	-0.00740943	0.00111992
0.713	-0.0488294	0.00145151
0.714	-0.0902224	0.00176555
0.715	-0.131376	0.00208877
0.716	-0.172278	0.0023795
0.717	-0.212758	0.00268366
0.718	-0.252544	0.00301774
0.719	-0.291449	0.00332154
0.72	-0.329103	0.00360275
0.721	-0.365028	0.00390617
0.722	-0.399016	0.00413724
0.723	-0.430584	0.00429975
0.724	-0.459449	0.00441472
0.725	-0.485374	0.00450509
0.726	-0.508134	0.00445831
0.727	-0.527705	0.00440526
0.728	-0.544124	0.00436086
0.729	-0.557316	0.00423313
0.73	-0.56742	0.0040949
0.731	-0.574503	0.00403405
0.732	-0.578627	0.00392468
0.733	-0.579778	0.00378776
0.734	-0.578021	0.00370746
0.735	-0.573318	0.00364404
0.736	-0.565577	0.00345688
0.737	-0.554774	0.00329713
0.738	-0.540845	0.00313238
0.739	-0.523665	0.00280499
0.74	-0.503168	0.00241768
0.741	-0.479505	0.00201049
0.742	-0.452101	0.00148165
0.743	-0.422701	0.000834807
0.744	-0.390202	0.000215175
0.745	-0.355223	-0.000410591
0.746	-0.318323	-0.00105862
0.747	-0.279864	-0.00161729
0.748	-0.240214	-0.00208562
0.749	-0.199743	-0.00251517
0.75	-0.158739	-0.00285415
0.751	-0.117367	-0.0031009
0.752	-0.075849	-0.00330244
0.753	-0.0342394	-0.0034472
0.754	0.00743086	-0.00355861
0.755	0.049031	-0.00364347
0.756	0.0906099	-0.00370102
0.757	0.131926	-0.00376224
0.758	0.172995	-0.00383517
0.759	0.213567	-0.00388777
0.76	0.25354	-0.00393424
0.761	0.292563	-0.00401846
0.762	0.330325	-0.00405624
0.763	0.36638	-0.00406935
0.764	0.400436	-0.00408171
0.765	0.432119	-0.00407608
0.766	0.461021	-0.00398401
0.767	0.487057	-0.0039016
0.768	0.509924	-0.00382547
0.769	0.529652	-0.00365711
0.77	0.546175	-0.0035022
0.771	0.559564	-0.00337378
0.772	0.569824	-0.00318964
0.773	0.577055	-0.00301155
0.774	0.581335	-0.00284704
0.775	0.582648	-0.00268642
0.776	0.581037	-0.00249705
0.777	0.57647	-0.00230281
0.778	0.568871	-0.00213651
0.779	0.558205	-0.00188707
0.78	0.544313	-0.00161804
0.781	0.527235	-0.00131742
0.782	0.506848	-0.000928661
